date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:35:14	742767/742767	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:14%20GMT	https://es-es.facebook.com/pages/category/	/root/websites/Fcaebook/es-es.facebook.com/pages/category/index.html	(from https://es-es.facebook.com/)
14:35:15	491635/491635	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:15%20GMT	https://es-es.facebook.com/directory/marketplace/	/root/websites/Fcaebook/es-es.facebook.com/directory/marketplace/index.html	(from https://es-es.facebook.com/)
14:35:15	489231/489231	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:15%20GMT	https://es-es.facebook.com/directory/pages/	/root/websites/Fcaebook/es-es.facebook.com/directory/pages/index.html	(from https://es-es.facebook.com/)
14:35:20	491439/491439	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:16%20GMT	https://es-es.facebook.com/directory/groups/	/root/websites/Fcaebook/es-es.facebook.com/directory/groups/index.html	(from https://es-es.facebook.com/)
14:35:20	491439/491439	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:16%20GMT	https://es-es.facebook.com/directory/places/	/root/websites/Fcaebook/es-es.facebook.com/directory/places/index.html	(from https://es-es.facebook.com/)
14:35:21	770347/770347	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:16%20GMT	https://es-es.facebook.com/local/lists/245019872666104/	/root/websites/Fcaebook/es-es.facebook.com/local/lists/245019872666104/index.html	(from https://es-es.facebook.com/)
14:35:21	2730417/2730417	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:16%20GMT	https://es-es.facebook.com/facebook	/root/websites/Fcaebook/es-es.facebook.com/facebook.html	(from https://es-es.facebook.com/)
14:35:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:21%20GMT	https://es-es.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	/root/websites/Fcaebook/es-es.facebook.com/ad_campaign/landing85ec.php	(from https://es-es.facebook.com/)
14:35:21	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:21%20GMT	https://l.facebook.com/l.php?u=https%3A%2F%2Fes-es.facebook.com%2Fads%2Fcreate%2F%3Fcampaign_id%3D402047449186%26placement%3Dpflo%26extra_1%3Dnot-admgr-user&h=AT0hv1cdHVMnN-yTvruD57QBwl5gZn5U4bJEW1IBxgS3yQgQZ5f7gAruRe7BsSopCqpXYZT6Zv-Ww5njsWLRqDkne8FiN4BUN_29SXH3gnKZdZW8GEDWMHQEYnZQf3k_iNiiGZ2Mjn8oQWG4aTwj	/root/websites/Fcaebook/l.facebook.com/l.e00312.delayed	(from https://es-es.facebook.com/)
14:35:22	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:22%20GMT	https://es-es.facebook.com/ads/create/?campaign_id=402047449186&placement=pflo&extra_1=not-admgr-user	/root/websites/Fcaebook/es-es.facebook.com/ads/create/index4496.html	(from https://es-es.facebook.com/)
14:35:23	561916/561916	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:23%20GMT	https://es-es.facebook.com/privacy/explanation	/root/websites/Fcaebook/es-es.facebook.com/privacy/explanation.html	(from https://es-es.facebook.com/)
14:35:24	501080/501080	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:24%20GMT	https://es-es.facebook.com/policies?ref=pf	/root/websites/Fcaebook/es-es.facebook.com/policies30c2.html	(from https://es-es.facebook.com/)
14:35:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:24%20GMT	https://es-es.facebook.com/pages/create/?ref_type=sitefooter	/root/websites/Fcaebook/es-es.facebook.com/pages/create/indexebd6.html	(from https://es-es.facebook.com/)
14:35:24	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:24%20GMT	https://es-es.facebook.com/settings	/root/websites/Fcaebook/es-es.facebook.com/settings.e3.delayed	(from https://es-es.facebook.com/)
14:35:25	492577/492577	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:25%20GMT	https://es-es.facebook.com/allactivity?privacy_source=activity_log_top_menu	/root/websites/Fcaebook/es-es.facebook.com/allactivity99e1	(from https://es-es.facebook.com/)
14:35:26	501461/501461	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:25%20GMT	https://es-es.facebook.com/help/?ref=pf	/root/websites/Fcaebook/es-es.facebook.com/help/index30c2.html	(from https://es-es.facebook.com/)
14:35:26	491447/491447	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:26%20GMT	https://es-es.facebook.com/L38M	/root/websites/Fcaebook/es-es.facebook.com/L38M	(from https://es-es.facebook.com/)
14:35:27	539785/539785	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:27%20GMT	https://es-es.facebook.com/careers/?ref=pf	/root/websites/Fcaebook/es-es.facebook.com/careers/index30c2.html	(from https://es-es.facebook.com/)
14:35:27	491473/491473	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:27%20GMT	https://es-es.facebook.com/IToy	/root/websites/Fcaebook/es-es.facebook.com/IToy	(from https://es-es.facebook.com/)
14:35:28	489289/489289	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:28%20GMT	https://es-es.facebook.com/S+p0	/root/websites/Fcaebook/es-es.facebook.com/S+p0	(from https://es-es.facebook.com/)
14:35:29	491473/491473	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:29%20GMT	https://es-es.facebook.com/km2J	/root/websites/Fcaebook/es-es.facebook.com/km2J	(from https://es-es.facebook.com/)
14:35:30	491447/491447	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:30%20GMT	https://es-es.facebook.com/DMK2	/root/websites/Fcaebook/es-es.facebook.com/DMK2	(from https://es-es.facebook.com/)
14:35:31	491473/491473	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:31%20GMT	https://es-es.facebook.com/ZLbS	/root/websites/Fcaebook/es-es.facebook.com/ZLbS	(from https://es-es.facebook.com/)
14:35:32	491449/491449	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:32%20GMT	https://es-es.facebook.com/qZW+	/root/websites/Fcaebook/es-es.facebook.com/qZW+	(from https://es-es.facebook.com/)
14:35:33	491473/491473	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:33%20GMT	https://es-es.facebook.com/XJyV	/root/websites/Fcaebook/es-es.facebook.com/XJyV	(from https://es-es.facebook.com/)
14:35:35	529/529	---MCZ	200	added ('OK')	text/plain	date:Thu,%2008%20Nov%202018%2013:35:34%20GMT	https://fa-ir.facebook.com/robots.txt		(from https://nb-no.facebook.com/)
14:35:36	1032/1032	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Nov%202018%2013:35:35%20GMT	https://fa-ir.facebook.com/osd.xml	/root/websites/Fcaebook/fa-ir.facebook.com/osd.xml	(from https://fa-ir.facebook.com/)
14:35:37	569567/569567	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:36%20GMT	https://fa-ir.facebook.com/legal/terms/update	/root/websites/Fcaebook/fa-ir.facebook.com/legal/terms/update.html	(from https://fa-ir.facebook.com/)
14:35:38	595426/595426	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:37%20GMT	https://fa-ir.facebook.com/about/privacy/update	/root/websites/Fcaebook/fa-ir.facebook.com/about/privacy/update.html	(from https://fa-ir.facebook.com/)
14:35:39	589022/589022	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:38%20GMT	https://fa-ir.facebook.com/r.php	/root/websites/Fcaebook/fa-ir.facebook.com/r.html	(from https://fa-ir.facebook.com/)
14:35:39	564609/564609	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:39%20GMT	https://fa-ir.facebook.com/policies/cookies/	/root/websites/Fcaebook/fa-ir.facebook.com/policies/cookies/index.html	(from https://fa-ir.facebook.com/)
14:35:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:39%20GMT	https://fa-ir.facebook.com/pages/create/?ref_type=registration_form	/root/websites/Fcaebook/fa-ir.facebook.com/pages/create/indexf949.html	(from https://fa-ir.facebook.com/)
14:35:39	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:39%20GMT	https://fa-ir.facebook.com/find-friends?ref=pf	/root/websites/Fcaebook/fa-ir.facebook.com/find-friends.f130c2.delayed	(from https://fa-ir.facebook.com/)
14:35:41	425/425	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:40%20GMT	https://l.facebook.com/l.php?u=https%3A%2F%2Finstagram.com%2F&h=AT2SS180Zj9dI2OMSRmcc1IJ72iEq7-AK8y5PyyVdEjvzWxf4zG374GS-1UHYKzW4zxcwzKf3itQgFOt_fo8dZzOp3G0iZysDA4MYkuInMyudTUVLA54pcECSo_XbMJclvmS5oK6pWFkM6vNogitnQ	/root/websites/Fcaebook/l.facebook.com/lb2a2.html	(from https://fa-ir.facebook.com/)
14:35:41	545362/545362	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:40%20GMT	https://fa-ir.facebook.com/lite/	/root/websites/Fcaebook/fa-ir.facebook.com/lite/index.html	(from https://fa-ir.facebook.com/)
14:35:42	560785/560785	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:40%20GMT	https://fa-ir.facebook.com/mobile/?ref=pf	/root/websites/Fcaebook/fa-ir.facebook.com/mobile/index30c2.html	(from https://fa-ir.facebook.com/)
14:35:42	550858/550858	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:40%20GMT	https://fa-ir.facebook.com/login/	/root/websites/Fcaebook/fa-ir.facebook.com/login/index.html	(from https://fa-ir.facebook.com/)
14:35:42	546144/546144	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:42%20GMT	https://fa-ir.facebook.com/directory/people/	/root/websites/Fcaebook/fa-ir.facebook.com/directory/people/index.html	(from https://fa-ir.facebook.com/)
14:35:43	800875/800875	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:43%20GMT	https://fa-ir.facebook.com/pages/category/	/root/websites/Fcaebook/fa-ir.facebook.com/pages/category/index.html	(from https://fa-ir.facebook.com/)
14:35:44	594913/594913	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:44%20GMT	https://fa-ir.facebook.com/places/	/root/websites/Fcaebook/fa-ir.facebook.com/places/index.html	(from https://fa-ir.facebook.com/)
14:35:44	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:44%20GMT	https://fa-ir.facebook.com/games/	/root/websites/Fcaebook/fa-ir.facebook.com/games/index.html	(from https://fa-ir.facebook.com/)
14:35:45	2971623/2971623	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:44%20GMT	https://fa-ir.facebook.com/facebook	/root/websites/Fcaebook/fa-ir.facebook.com/facebook.html	(from https://fa-ir.facebook.com/)
14:35:45	546148/546148	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:45%20GMT	https://fa-ir.facebook.com/directory/pages/	/root/websites/Fcaebook/fa-ir.facebook.com/directory/pages/index.html	(from https://fa-ir.facebook.com/)
14:35:45	546366/546366	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:45%20GMT	https://fa-ir.facebook.com/directory/marketplace/	/root/websites/Fcaebook/fa-ir.facebook.com/directory/marketplace/index.html	(from https://fa-ir.facebook.com/)
14:35:46	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:46%20GMT	https://fa-ir.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	/root/websites/Fcaebook/fa-ir.facebook.com/ad_campaign/landing85ec.php	(from https://fa-ir.facebook.com/)
14:35:46	546144/546144	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:46%20GMT	https://fa-ir.facebook.com/directory/places/	/root/websites/Fcaebook/fa-ir.facebook.com/directory/places/index.html	(from https://fa-ir.facebook.com/)
14:35:47	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:47%20GMT	https://l.facebook.com/l.php?u=https%3A%2F%2Ffa-ir.facebook.com%2Fads%2Fcreate%2F%3Fcampaign_id%3D402047449186%26placement%3Dpflo%26extra_1%3Dnot-admgr-user&h=AT3xx5KiykCxXmGopxNlawCEo0dFKegq-Qs0A1EdWPVBHq1TfJ9NNBs2np38jYWul2qDrfn74TE8nT3nSUfZAT4QYnCpuhLP2nFICww3i-b7wbP6Ieay59b-o3djwU0F1W85COWy4UHKSTi2Fkp0	/root/websites/Fcaebook/l.facebook.com/l.f575bb.delayed	(from https://fa-ir.facebook.com/)
14:35:48	543958/543958	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:47%20GMT	https://fa-ir.facebook.com/directory/groups/	/root/websites/Fcaebook/fa-ir.facebook.com/directory/groups/index.html	(from https://fa-ir.facebook.com/)
14:35:48	827316/827316	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:47%20GMT	https://fa-ir.facebook.com/local/lists/245019872666104/	/root/websites/Fcaebook/fa-ir.facebook.com/local/lists/245019872666104/index.html	(from https://fa-ir.facebook.com/)
14:35:48	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:48%20GMT	https://fa-ir.facebook.com/ads/create/?campaign_id=402047449186&placement=pflo&extra_1=not-admgr-user	/root/websites/Fcaebook/fa-ir.facebook.com/ads/create/index4496.html	(from https://fa-ir.facebook.com/)
14:35:49	595408/595408	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:48%20GMT	https://fa-ir.facebook.com/privacy/explanation	/root/websites/Fcaebook/fa-ir.facebook.com/privacy/explanation.html	(from https://fa-ir.facebook.com/)
14:35:49	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:49%20GMT	https://fa-ir.facebook.com/pages/create/?ref_type=sitefooter	/root/websites/Fcaebook/fa-ir.facebook.com/pages/create/indexebd6.html	(from https://fa-ir.facebook.com/)
14:35:50	558776/558776	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:49%20GMT	https://fa-ir.facebook.com/policies?ref=pf	/root/websites/Fcaebook/fa-ir.facebook.com/policies30c2.html	(from https://fa-ir.facebook.com/)
14:35:50	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:50%20GMT	https://fa-ir.facebook.com/settings	/root/websites/Fcaebook/fa-ir.facebook.com/settings	(from https://fa-ir.facebook.com/)
14:35:51	547774/547774	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:51%20GMT	https://fa-ir.facebook.com/allactivity?privacy_source=activity_log_top_menu	/root/websites/Fcaebook/fa-ir.facebook.com/allactivity99e1	(from https://fa-ir.facebook.com/)
14:35:52	551824/551824	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:51%20GMT	https://fa-ir.facebook.com/help/?ref=pf	/root/websites/Fcaebook/fa-ir.facebook.com/help/index30c2.html	(from https://fa-ir.facebook.com/)
14:35:52	590426/590426	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:35:52%20GMT	https://fa-ir.facebook.com/careers/?ref=pf	/root/websites/Fcaebook/fa-ir.facebook.com/careers/index30c2.html	(from https://fa-ir.facebook.com/)
14:35:52	546607/546607	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:52%20GMT	https://fa-ir.facebook.com/L38M	/root/websites/Fcaebook/fa-ir.facebook.com/L38M	(from https://fa-ir.facebook.com/)
14:35:53	546633/546633	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:53%20GMT	https://fa-ir.facebook.com/IToy	/root/websites/Fcaebook/fa-ir.facebook.com/IToy	(from https://fa-ir.facebook.com/)
14:35:54	546609/546609	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:54%20GMT	https://fa-ir.facebook.com/S+p0	/root/websites/Fcaebook/fa-ir.facebook.com/S+p0	(from https://fa-ir.facebook.com/)
14:35:55	544447/544447	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:55%20GMT	https://fa-ir.facebook.com/km2J	/root/websites/Fcaebook/fa-ir.facebook.com/km2J	(from https://fa-ir.facebook.com/)
14:35:56	546620/546620	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:56%20GMT	https://fa-ir.facebook.com/DMK2	/root/websites/Fcaebook/fa-ir.facebook.com/DMK2	(from https://fa-ir.facebook.com/)
14:35:57	546644/546644	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:57%20GMT	https://fa-ir.facebook.com/ZLbS	/root/websites/Fcaebook/fa-ir.facebook.com/ZLbS	(from https://fa-ir.facebook.com/)
14:35:58	546622/546622	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:58%20GMT	https://fa-ir.facebook.com/qZW+	/root/websites/Fcaebook/fa-ir.facebook.com/qZW+	(from https://fa-ir.facebook.com/)
14:35:59	544447/544447	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2008%20Nov%202018%2013:35:59%20GMT	https://fa-ir.facebook.com/XJyV	/root/websites/Fcaebook/fa-ir.facebook.com/XJyV	(from https://fa-ir.facebook.com/)
14:36:01	529/529	---MCZ	200	added ('OK')	text/plain	date:Thu,%2008%20Nov%202018%2013:36:00%20GMT	https://fi-fi.facebook.com/robots.txt		(from https://nb-no.facebook.com/)
14:36:02	1032/1032	---MCZ	200	added ('OK')	text/xml	date:Thu,%2008%20Nov%202018%2013:36:01%20GMT	https://fi-fi.facebook.com/osd.xml	/root/websites/Fcaebook/fi-fi.facebook.com/osd.xml	(from https://fi-fi.facebook.com/)
14:36:03	533986/533986	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:02%20GMT	https://fi-fi.facebook.com/legal/terms/update	/root/websites/Fcaebook/fi-fi.facebook.com/legal/terms/update.html	(from https://fi-fi.facebook.com/)
14:36:04	558852/558852	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:04%20GMT	https://fi-fi.facebook.com/about/privacy/update	/root/websites/Fcaebook/fi-fi.facebook.com/about/privacy/update.html	(from https://fi-fi.facebook.com/)
14:36:04	525064/525064	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:04%20GMT	https://fi-fi.facebook.com/r.php	/root/websites/Fcaebook/fi-fi.facebook.com/r.html	(from https://fi-fi.facebook.com/)
14:36:05	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:05%20GMT	https://fi-fi.facebook.com/find-friends?ref=pf	/root/websites/Fcaebook/fi-fi.facebook.com/find-friends30c2	(from https://fi-fi.facebook.com/)
14:36:06	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:06%20GMT	https://fi-fi.facebook.com/pages/create/?ref_type=registration_form	/root/websites/Fcaebook/fi-fi.facebook.com/pages/create/indexf949.html	(from https://fi-fi.facebook.com/)
14:36:06	512328/512328	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:06%20GMT	https://fi-fi.facebook.com/policies/cookies/	/root/websites/Fcaebook/fi-fi.facebook.com/policies/cookies/index.html	(from https://fi-fi.facebook.com/)
14:36:06	494070/494070	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:06%20GMT	https://fi-fi.facebook.com/login/	/root/websites/Fcaebook/fi-fi.facebook.com/login/index.html	(from https://fi-fi.facebook.com/)
14:36:07	489678/489678	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:07%20GMT	https://fi-fi.facebook.com/lite/	/root/websites/Fcaebook/fi-fi.facebook.com/lite/index.html	(from https://fi-fi.facebook.com/)
14:36:08	425/425	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:07%20GMT	https://l.facebook.com/l.php?u=https%3A%2F%2Finstagram.com%2F&h=AT2s__f5uUjT9RdcB6bV-d0WnepRRcfjFNAYHuz0QGO7Vl_PVzl3RzJVlhV115zo8u_sNkY5Gd6miwmwRCFItlBR6A_ENoxtFwZ_R8mK2UEOKRMr-4cS_hQHjw9GGvU2JMMeiIQsWg5oR-ccns5TdQ	/root/websites/Fcaebook/l.facebook.com/lf4e2.html	(from https://fi-fi.facebook.com/)
14:36:08	490012/490012	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:07%20GMT	https://fi-fi.facebook.com/directory/people/	/root/websites/Fcaebook/fi-fi.facebook.com/directory/people/index.html	(from https://fi-fi.facebook.com/)
14:36:08	504862/504862	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:07%20GMT	https://fi-fi.facebook.com/mobile/?ref=pf	/root/websites/Fcaebook/fi-fi.facebook.com/mobile/index30c2.html	(from https://fi-fi.facebook.com/)
14:36:09	490016/490016	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:09%20GMT	https://fi-fi.facebook.com/directory/pages/	/root/websites/Fcaebook/fi-fi.facebook.com/directory/pages/index.html	(from https://fi-fi.facebook.com/)
14:36:10	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:10%20GMT	https://fi-fi.facebook.com/games/	/root/websites/Fcaebook/fi-fi.facebook.com/games/index.html	(from https://fi-fi.facebook.com/)
14:36:10	734731/734731	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:10%20GMT	https://fi-fi.facebook.com/pages/category/	/root/websites/Fcaebook/fi-fi.facebook.com/pages/category/index.html	(from https://fi-fi.facebook.com/)
14:36:15	488048/488048	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:11%20GMT	https://fi-fi.facebook.com/directory/marketplace/	/root/websites/Fcaebook/fi-fi.facebook.com/directory/marketplace/index.html	(from https://fi-fi.facebook.com/)
14:36:15	537768/537768	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:11%20GMT	https://fi-fi.facebook.com/places/	/root/websites/Fcaebook/fi-fi.facebook.com/places/index.html	(from https://fi-fi.facebook.com/)
14:36:15	490038/490038	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:12%20GMT	https://fi-fi.facebook.com/directory/places/	/root/websites/Fcaebook/fi-fi.facebook.com/directory/places/index.html	(from https://fi-fi.facebook.com/)
14:36:15	2759835/2759835	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:11%20GMT	https://fi-fi.facebook.com/facebook	/root/websites/Fcaebook/fi-fi.facebook.com/facebook.html	(from https://fi-fi.facebook.com/)
14:36:16	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:16%20GMT	https://fi-fi.facebook.com/ad_campaign/landing.php?placement=pflo&campaign_id=402047449186&extra_1=auto	/root/websites/Fcaebook/fi-fi.facebook.com/ad_campaign/landing85ec.php	(from https://fi-fi.facebook.com/)
14:36:16	490051/490051	---M-Z	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:16%20GMT	https://fi-fi.facebook.com/directory/groups/	/root/websites/Fcaebook/fi-fi.facebook.com/directory/groups/index.html	(from https://fi-fi.facebook.com/)
14:36:17	769372/769372	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:16%20GMT	https://fi-fi.facebook.com/local/lists/245019872666104/	/root/websites/Fcaebook/fi-fi.facebook.com/local/lists/245019872666104/index.html	(from https://fi-fi.facebook.com/)
14:36:17	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:17%20GMT	https://l.facebook.com/l.php?u=https%3A%2F%2Ffi-fi.facebook.com%2Fads%2Fcreate%2F%3Fcampaign_id%3D402047449186%26placement%3Dpflo%26extra_1%3Dnot-admgr-user&h=AT09wN1d00g_DSvWFmXyRVJCTwFkr6DJLn0va68mApKHGYfYivOYbuhwzMuT6YoC4o1vXVgwSxi0RNt_YSJACLFPqZ9AGnraGmBWdXMHSYg6efHwIHiRwikkf0fL3q540udHYFqdHe_UCE7Ib9GN	/root/websites/Fcaebook/l.facebook.com/l.10a0e1b.delayed	(from https://fi-fi.facebook.com/)
14:36:18	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:18%20GMT	https://fi-fi.facebook.com/ads/create/?campaign_id=402047449186&placement=pflo&extra_1=not-admgr-user	/root/websites/Fcaebook/fi-fi.facebook.com/ads/create/index4496.html	(from https://fi-fi.facebook.com/)
14:36:19	560176/560176	---MCZ	200	added ('OK')	text/html	date:Thu,%2008%20Nov%202018%2013:36:18%20GMT	https://fi-fi.facebook.com/privacy/explanation	/root/websites/Fcaebook/fi-fi.facebook.com/privacy/explanation.html	(from https://fi-fi.facebook.com/)
14:36:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Nov%202018%2013:36:19%20GMT	https://fi-fi.facebook.com/pages/create/?ref_type=sitefooter	/root/websites/Fcaebook/fi-fi.facebook.com/pages/create/indexebd6.html	(from https://fi-fi.facebook.com/)
